Order,Material,Type,MRP,PrS,Plnt,Order quantity,Unit,Bsc start,Basic fin.,System Status,Material description
817928,4982500,LA,300,,1000,"1,000.00",KG,21/04/2025,23/04/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 2.5%"
819412,4982500,LA,300,,1000,"1,000.00",KG,21/04/2025,23/04/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 2.5%"
824078,4982500,LA,300,,1000,"1,000.00",KG,21/08/2025,28/08/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 2.5%"
811847,4982500,LA,300,,1000,"1,000.00",KG,23/10/2025,30/10/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 2.5%"
804781,4982500,LA,300,,1000,"1,000.00",KG,23/01/2026,30/01/2026,,"BULK, Benzoyl Peroxide Aqueous Gel 2.5%"
744620,4982586,LA,100,,1000,"16,129.00",EA,17/02/2025,18/02/2025,,"SFG, Benzoyl Peroxide Gel 2.5% 60g"
770815,4982586,LA,100,,1000,"16,129.00",EA,18/02/2025,19/02/2025,,"SFG, Benzoyl Peroxide Gel 2.5% 60g"
816909,4982586,LA,100,,1000,"16,129.00",EA,28/04/2025,29/04/2025,,"SFG, Benzoyl Peroxide Gel 2.5% 60g"
817791,4982586,LA,100,,1000,"16,129.00",EA,28/04/2025,29/04/2025,,"SFG, Benzoyl Peroxide Gel 2.5% 60g"
824072,4982586,LA,100,,1000,"16,129.00",EA,28/08/2025,05/09/2025,,"SFG, Benzoyl Peroxide Gel 2.5% 60g"
811712,4982586,LA,100,,1000,"16,129.00",EA,30/10/2025,06/11/2025,,"SFG, Benzoyl Peroxide Gel 2.5% 60g"
804678,4982586,LA,100,,1000,"16,129.00",EA,30/01/2026,06/02/2026,,"SFG, Benzoyl Peroxide Gel 2.5% 60g"
50267,4982600,PI01,300,,1000,"1,000.00",KG,27/01/2025,29/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
50270,4982600,PI01,300,,1000,"1,000.00",KG,28/01/2025,30/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
50273,4982600,PI01,300,,1000,"1,000.00",KG,29/01/2025,31/01/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
714706,4982600,LA,300,,1000,"1,000.00",KG,03/03/2025,05/03/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
714707,4982600,LA,300,,1000,"1,000.00",KG,04/03/2025,06/03/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
732505,4982600,LA,300,,1000,"1,000.00",KG,05/03/2025,07/03/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
743464,4982600,LA,300,,1000,"1,000.00",KG,06/03/2025,10/03/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
817929,4982600,LA,300,,1000,"1,000.00",KG,05/05/2025,07/05/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
822543,4982600,LA,300,,1000,"1,000.00",KG,06/05/2025,08/05/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
833890,4982600,LA,300,,1000,"1,000.00",KG,31/07/2025,07/08/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
833891,4982600,LA,300,,1000,"1,000.00",KG,14/08/2025,21/08/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
833892,4982600,LA,300,,1000,"1,000.00",KG,03/10/2025,10/10/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
833893,4982600,LA,300,,1000,"1,000.00",KG,20/11/2025,01/12/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
833894,4982600,LA,300,,1000,"1,000.00",KG,01/12/2025,08/12/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
833895,4982600,LA,300,,1000,"1,000.00",KG,23/01/2026,30/01/2026,,"BULK, Benzoyl Peroxide Aqueous Gel 5%"
50268,4982686,PI01,100,,1000,"16,129.00",EA,03/02/2025,04/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Benzoyl Peroxide Gel 5% 60g"
50271,4982686,PI01,100,,1000,"16,129.00",EA,04/02/2025,05/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Benzoyl Peroxide Gel 5% 60g"
50274,4982686,PI01,100,,1000,"16,129.00",EA,05/02/2025,06/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Benzoyl Peroxide Gel 5% 60g"
713313,4982686,LA,100,,1000,"16,129.00",EA,10/03/2025,11/03/2025,,"SFG, Benzoyl Peroxide Gel 5% 60g"
713317,4982686,LA,100,,1000,"16,129.00",EA,11/03/2025,12/03/2025,,"SFG, Benzoyl Peroxide Gel 5% 60g"
822493,4982686,LA,100,,1000,"16,129.00",EA,12/05/2025,13/05/2025,,"SFG, Benzoyl Peroxide Gel 5% 60g"
818611,4982686,LA,100,,1000,"16,129.00",EA,13/05/2025,14/05/2025,,"SFG, Benzoyl Peroxide Gel 5% 60g"
826310,4982686,LA,100,,1000,"16,129.00",EA,21/08/2025,28/08/2025,,"SFG, Benzoyl Peroxide Gel 5% 60g"
826311,4982686,LA,100,,1000,"16,129.00",EA,10/10/2025,17/10/2025,,"SFG, Benzoyl Peroxide Gel 5% 60g"
816910,4982686,LA,100,,1000,"16,129.00",EA,08/12/2025,15/12/2025,,"SFG, Benzoyl Peroxide Gel 5% 60g"
810631,4982686,LA,100,,1000,"16,129.00",EA,30/01/2026,06/02/2026,,"SFG, Benzoyl Peroxide Gel 5% 60g"
770835,4982689,LA,100,,1000,"10,869.00",EA,12/03/2025,13/03/2025,,"SFG, Benzoyl Peroxide Gel 5% 90g"
770837,4982689,LA,100,,1000,"10,869.00",EA,13/03/2025,14/03/2025,,"SFG, Benzoyl Peroxide Gel 5% 90g"
833413,4982689,LA,100,,1000,"10,869.00",EA,07/08/2025,14/08/2025,,"SFG, Benzoyl Peroxide Gel 5% 90g"
833414,4982689,LA,100,,1000,"10,869.00",EA,01/12/2025,08/12/2025,,"SFG, Benzoyl Peroxide Gel 5% 90g"
50546,4982700,PI01,300,,1000,"1,000.00",KG,03/02/2025,04/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
50549,4982700,PI01,300,,1000,"1,000.00",KG,04/02/2025,05/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
50552,4982700,PI01,300,,1000,"1,000.00",KG,05/02/2025,06/02/2025,REL  PRT  PRC  BASC BCRQ MACM SETC,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
727521,4982700,LA,300,,1000,"1,000.00",KG,24/03/2025,26/03/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
761660,4982700,LA,300,,1000,"1,000.00",KG,25/03/2025,27/03/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
817930,4982700,LA,300,,1000,"1,000.00",KG,12/05/2025,14/05/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
822544,4982700,LA,300,,1000,"1,000.00",KG,13/05/2025,15/05/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
826370,4982700,LA,300,,1000,"1,000.00",KG,17/07/2025,24/07/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
819413,4982700,LA,300,,1000,"1,000.00",KG,24/09/2025,01/10/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
811852,4982700,LA,300,,1000,"1,000.00",KG,06/11/2025,13/11/2025,,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
807272,4982700,LA,300,,1000,"1,000.00",KG,02/01/2026,09/01/2026,,"BULK, Benzoyl Peroxide Aqueous Gel 10%"
50548,4982786,PI01,100,,1000,"16,129.00",EA,10/02/2025,11/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Benzoyl Peroxide Gel 10% 60g"
50551,4982786,PI01,100,,1000,"16,129.00",EA,11/02/2025,12/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Benzoyl Peroxide Gel 10% 60g"
707471,4982786,LA,100,,1000,"16,129.00",EA,31/03/2025,01/04/2025,,"SFG, Benzoyl Peroxide Gel 10% 60g"
732318,4982786,LA,100,,1000,"16,129.00",EA,01/04/2025,02/04/2025,,"SFG, Benzoyl Peroxide Gel 10% 60g"
822495,4982786,LA,100,,1000,"16,129.00",EA,19/05/2025,20/05/2025,,"SFG, Benzoyl Peroxide Gel 10% 60g"
819358,4982786,LA,100,,1000,"16,129.00",EA,20/05/2025,21/05/2025,,"SFG, Benzoyl Peroxide Gel 10% 60g"
826314,4982786,LA,100,,1000,"16,105.00",EA,01/10/2025,08/10/2025,,"SFG, Benzoyl Peroxide Gel 10% 60g"
817795,4982786,LA,100,,1000,"16,129.00",EA,13/11/2025,20/11/2025,,"SFG, Benzoyl Peroxide Gel 10% 60g"
807253,4982786,LA,100,,1000,"16,129.00",EA,09/01/2026,16/01/2026,,"SFG, Benzoyl Peroxide Gel 10% 60g"
50554,4982789,PI01,100,,1000,"10,869.00",EA,12/02/2025,13/02/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,"SFG, Benzoyl Peroxide Gel 10% 90g"
817798,4982789,LA,100,,1000,"10,869.00",EA,24/07/2025,31/07/2025,,"SFG, Benzoyl Peroxide Gel 10% 90g"
818985,5006305,LA,100,,1000,"6,000.00",EA,24/02/2025,25/02/2025,,RX TRIAMCINOLONE ACTND 0.025% CRM 1LB
818986,5006305,LA,100,,1000,"6,000.00",EA,24/02/2025,25/02/2025,,RX TRIAMCINOLONE ACTND 0.025% CRM 1LB
821543,5006305,LA,100,,1000,"14,977.00",EA,17/03/2025,19/03/2025,,RX TRIAMCINOLONE ACTND 0.025% CRM 1LB
821545,5006305,LA,100,,1000,"14,977.00",EA,17/03/2025,19/03/2025,,RX TRIAMCINOLONE ACTND 0.025% CRM 1LB
822440,5006305,LA,100,,1000,"14,977.00",EA,17/03/2025,19/03/2025,,RX TRIAMCINOLONE ACTND 0.025% CRM 1LB
49130,5006305,PI01,100,,1000,"14,977.00",EA,07/10/2025,07/10/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC VCAL,RX TRIAMCINOLONE ACTND 0.025% CRM 1LB
50101,5006305,PI01,100,,1000,"14,977.00",EA,27/10/2025,29/10/2025,CLSD PRT  CNF  DLV  PRC  BASC BCRQ MACM*,RX TRIAMCINOLONE ACTND 0.025% CRM 1LB
787478,5006405,LA,100,,1000,"14,977.00",EA,24/02/2025,25/02/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
791166,5006405,LA,100,,1000,"14,977.00",EA,24/02/2025,25/02/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
800788,5006405,LA,100,,1000,"14,977.00",EA,24/02/2025,25/02/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
807119,5006405,LA,100,,1000,"14,977.00",EA,24/02/2025,25/02/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
807367,5006405,LA,100,,1000,"14,977.00",EA,03/03/2025,04/03/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
817443,5006405,LA,100,,1000,"14,977.00",EA,03/03/2025,04/03/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
817444,5006405,LA,100,,1000,"14,977.00",EA,03/03/2025,04/03/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
822464,5006405,LA,100,,1000,"14,977.00",EA,03/03/2025,04/03/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
800783,5006405,LA,100,,1000,"14,977.00",EA,10/03/2025,11/03/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
800784,5006405,LA,100,,1000,"14,977.00",EA,10/03/2025,11/03/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
800785,5006405,LA,100,,1000,"14,977.00",EA,10/03/2025,11/03/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
817653,5006405,LA,100,,1000,"14,977.00",EA,10/03/2025,11/03/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
800787,5006405,LA,100,,1000,"14,977.00",EA,19/05/2025,20/05/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
802089,5006405,LA,100,,1000,"14,977.00",EA,19/05/2025,20/05/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
802420,5006405,LA,100,,1000,"14,977.00",EA,19/05/2025,20/05/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
802421,5006405,LA,100,,1000,"14,977.00",EA,19/05/2025,20/05/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
804414,5006405,LA,100,,1000,"14,977.00",EA,27/05/2025,28/05/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
817446,5006405,LA,100,,1000,"14,977.00",EA,27/05/2025,28/05/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
817447,5006405,LA,100,,1000,"14,977.00",EA,27/05/2025,28/05/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831636,5006405,LA,100,,1000,"14,977.00",EA,23/06/2025,25/06/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831637,5006405,LA,100,,1000,"14,977.00",EA,02/07/2025,07/07/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831638,5006405,LA,100,,1000,"14,977.00",EA,17/07/2025,21/07/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831639,5006405,LA,100,,1000,"14,977.00",EA,04/08/2025,06/08/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831640,5006405,LA,100,,1000,"14,977.00",EA,18/08/2025,20/08/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831641,5006405,LA,100,,1000,"14,977.00",EA,25/08/2025,27/08/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831642,5006405,LA,100,,1000,"14,977.00",EA,09/09/2025,11/09/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831643,5006405,LA,100,,1000,"14,977.00",EA,23/09/2025,25/09/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831644,5006405,LA,100,,1000,"14,977.00",EA,01/10/2025,03/10/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831645,5006405,LA,100,,1000,"14,977.00",EA,17/10/2025,21/10/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831646,5006405,LA,100,,1000,"14,977.00",EA,24/10/2025,28/10/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831647,5006405,LA,100,,1000,"14,977.00",EA,07/11/2025,11/11/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831648,5006405,LA,100,,1000,"14,977.00",EA,17/11/2025,19/11/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831649,5006405,LA,100,,1000,"14,977.00",EA,03/12/2025,05/12/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831650,5006405,LA,100,,1000,"14,977.00",EA,17/12/2025,19/12/2025,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831651,5006405,LA,100,,1000,"14,977.00",EA,06/01/2026,08/01/2026,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
831652,5006405,LA,100,,1000,"14,977.00",EA,20/01/2026,22/01/2026,,RX TRIAMCINOLONE ACTND 0.1% CRM 1LB
818567,5006915,LA,100,,1000,"82,260.00",EA,08/10/2025,13/10/2025,,Glutose Lemon 15 g Tube 1 UD
50214,5006930,PI01,100,,1000,"27,420.00",EA,07/01/2025,10/01/2025,REL  MSPT PRT  CNF  DLV  PRC  BASC BCRQ*,Glutose Lemon 15 g  Tube 3 UD
654137,5006930,LA,100,,1000,"18,097.00",EA,01/04/2025,03/04/2025,,Glutose Lemon 15 g  Tube 3 UD
654134,5006930,LA,100,,1000,"27,420.00",EA,02/04/2025,04/04/2025,,Glutose Lemon 15 g  Tube 3 UD
831685,5006930,LA,100,,1000,"27,420.00",EA,21/07/2025,24/07/2025,,Glutose Lemon 15 g  Tube 3 UD
831686,5006930,LA,100,,1000,"27,420.00",EA,15/09/2025,18/09/2025,,Glutose Lemon 15 g  Tube 3 UD
831687,5006930,LA,100,,1000,"27,420.00",EA,03/11/2025,06/11/2025,,Glutose Lemon 15 g  Tube 3 UD
831688,5006930,LA,100,,1000,"27,420.00",EA,05/01/2026,08/01/2026,,Glutose Lemon 15 g  Tube 3 UD
790296,5006945,LA,100,,1000,"10,419.00",EA,31/03/2025,01/04/2025,,Glutose Lemon 45 g Tube
49978,5007030,PI01,100,,1000,"27,420.00",EA,06/01/2025,09/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Glutose Grape 15 g Tube 3 UD
831699,5007030,LA,100,,1000,"27,420.00",EA,20/06/2025,25/06/2025,,Glutose Grape 15 g Tube 3 UD
831700,5007030,LA,100,,1000,"27,420.00",EA,14/11/2025,19/11/2025,,Glutose Grape 15 g Tube 3 UD
50395,5010601,PI01,100,,1000,"3,000.00",EA,15/01/2025,16/01/2025,TECO PRT  CNF  DLV  PRC  BASC BCRQ MACM*,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
50398,5010601,PI01,100,,1000,"3,000.00",EA,15/01/2025,16/01/2025,TECO PRT  CNF  DLV  PRC  BASC BCRQ MACM*,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
802010,5010601,LA,100,,1000,"3,000.00",EA,03/03/2025,04/03/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
802011,5010601,LA,100,,1000,"3,000.00",EA,03/03/2025,04/03/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
802012,5010601,LA,100,,1000,"3,000.00",EA,21/04/2025,22/04/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
802801,5010601,LA,100,,1000,"3,000.00",EA,21/04/2025,22/04/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
831734,5010601,LA,100,,1000,"3,000.00",EA,26/06/2025,30/06/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
831735,5010601,LA,100,,1000,"3,000.00",EA,24/07/2025,28/07/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
831736,5010601,LA,100,,1000,"3,000.00",EA,21/08/2025,25/08/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
831737,5010601,LA,100,,1000,"3,000.00",EA,22/09/2025,24/09/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
831738,5010601,LA,100,,1000,"3,000.00",EA,16/10/2025,20/10/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
831739,5010601,LA,100,,1000,"3,000.00",EA,20/11/2025,24/11/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
831740,5010601,LA,100,,1000,"3,000.00",EA,22/12/2025,26/12/2025,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
831741,5010601,LA,100,,1000,"3,000.00",EA,30/01/2026,03/02/2026,,Bromocrip Mesyl Tab USP 2.5 mg 100 ct
50383,5010603,PI01,100,,1000,"10,000.00",EA,13/01/2025,14/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
50386,5010603,PI01,100,,1000,"10,000.00",EA,13/01/2025,14/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
50389,5010603,PI01,100,,1000,"10,000.00",EA,14/01/2025,15/01/2025,REL  MSPT PRT  CNF  DLV  PRC  BASC BCRQ*,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
50392,5010603,PI01,100,,1000,"10,000.00",EA,14/01/2025,15/01/2025,REL  MSPT PRT  CNF  DLV  PRC  BASC BCRQ*,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
800886,5010603,LA,100,,1000,"10,000.00",EA,03/03/2025,04/03/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
801771,5010603,LA,100,,1000,"10,000.00",EA,03/03/2025,04/03/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
802013,5010603,LA,100,,1000,"10,000.00",EA,03/03/2025,04/03/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
817180,5010603,LA,100,,1000,"10,000.00",EA,03/03/2025,04/03/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
800888,5010603,LA,100,,1000,"10,000.00",EA,21/04/2025,22/04/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
800889,5010603,LA,100,,1000,"10,000.00",EA,21/04/2025,22/04/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
800890,5010603,LA,100,,1000,"10,000.00",EA,21/04/2025,22/04/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
804441,5010603,LA,100,,1000,"10,000.00",EA,21/04/2025,22/04/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831782,5010603,LA,100,,1000,"10,000.00",EA,26/06/2025,30/06/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831783,5010603,LA,100,,1000,"10,000.00",EA,08/07/2025,10/07/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831784,5010603,LA,100,,1000,"10,000.00",EA,31/07/2025,04/08/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831785,5010603,LA,100,,1000,"10,000.00",EA,21/08/2025,25/08/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831786,5010603,LA,100,,1000,"10,000.00",EA,19/09/2025,23/09/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831787,5010603,LA,100,,1000,"10,000.00",EA,08/10/2025,10/10/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831788,5010603,LA,100,,1000,"10,000.00",EA,22/10/2025,24/10/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831789,5010603,LA,100,,1000,"10,000.00",EA,20/11/2025,24/11/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831790,5010603,LA,100,,1000,"10,000.00",EA,15/12/2025,17/12/2025,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831791,5010603,LA,100,,1000,"10,000.00",EA,02/01/2026,06/01/2026,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
831792,5010603,LA,100,,1000,"10,000.00",EA,23/01/2026,27/01/2026,,Bromocrip Mesyl Tab USP 2.5 mg 30 ct
755914,5010714,LA,100,,1000,"2,428.00",EA,17/02/2025,18/02/2025,,Clotrimazole Lozenges 10 mg 140 ct
804683,5010714,LA,100,,1000,"2,428.00",EA,09/06/2025,10/06/2025,,Clotrimazole Lozenges 10 mg 140 ct
826113,5010714,LA,100,,1000,"2,428.00",EA,31/10/2025,04/11/2025,,Clotrimazole Lozenges 10 mg 140 ct
50426,5010770,PI01,100,,1000,"4,857.00",EA,20/01/2025,21/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Clotrimazole Lozenges 10 mg 70 ct
50429,5010770,PI01,100,,1000,"4,857.00",EA,21/01/2025,22/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Clotrimazole Lozenges 10 mg 70 ct
50432,5010770,PI01,100,,1000,"4,857.00",EA,22/01/2025,23/01/2025,REL  PRT  CNF  DLV  PRC  BASC BCRQ GMPS*,Clotrimazole Lozenges 10 mg 70 ct
50435,5010770,PI01,100,,1000,"4,857.00",EA,27/01/2025,27/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Clotrimazole Lozenges 10 mg 70 ct
50474,5010770,PI01,100,,1000,"4,857.00",EA,28/01/2025,28/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Clotrimazole Lozenges 10 mg 70 ct
50477,5010770,PI01,100,,1000,"4,857.00",EA,29/01/2025,29/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Clotrimazole Lozenges 10 mg 70 ct
50480,5010770,PI01,100,,1000,"4,857.00",EA,30/01/2025,30/01/2025,REL  MSPT PRT  PRC  BASC BCRQ SETC,Clotrimazole Lozenges 10 mg 70 ct
747055,5010770,LA,100,,1000,"4,857.00",EA,17/02/2025,19/02/2025,,Clotrimazole Lozenges 10 mg 70 ct
802498,5010770,LA,100,,1000,"4,857.00",EA,17/02/2025,19/02/2025,,Clotrimazole Lozenges 10 mg 70 ct
804298,5010770,LA,100,,1000,"4,857.00",EA,17/02/2025,19/02/2025,,Clotrimazole Lozenges 10 mg 70 ct
747057,5010770,LA,100,,1000,"4,857.00",EA,17/03/2025,18/03/2025,,Clotrimazole Lozenges 10 mg 70 ct
747058,5010770,LA,100,,1000,"4,857.00",EA,17/03/2025,18/03/2025,,Clotrimazole Lozenges 10 mg 70 ct
802499,5010770,LA,100,,1000,"4,857.00",EA,17/03/2025,18/03/2025,,Clotrimazole Lozenges 10 mg 70 ct
807899,5010770,LA,100,,1000,"4,857.00",EA,17/03/2025,18/03/2025,,Clotrimazole Lozenges 10 mg 70 ct
797136,5010770,LA,100,,1000,"4,857.00",EA,14/04/2025,15/04/2025,,Clotrimazole Lozenges 10 mg 70 ct
799499,5010770,LA,100,,1000,"4,857.00",EA,14/04/2025,15/04/2025,,Clotrimazole Lozenges 10 mg 70 ct
802097,5010770,LA,100,,1000,"4,857.00",EA,14/04/2025,15/04/2025,,Clotrimazole Lozenges 10 mg 70 ct
821196,5010770,LA,100,,1000,"4,857.00",EA,14/04/2025,15/04/2025,,Clotrimazole Lozenges 10 mg 70 ct
802500,5010770,LA,100,,1000,"4,857.00",EA,09/06/2025,10/06/2025,,Clotrimazole Lozenges 10 mg 70 ct
807731,5010770,LA,100,,1000,"4,857.00",EA,09/06/2025,10/06/2025,,Clotrimazole Lozenges 10 mg 70 ct
808803,5010770,LA,100,,1000,"4,857.00",EA,09/06/2025,10/06/2025,,Clotrimazole Lozenges 10 mg 70 ct
826095,5010770,LA,100,,1000,"4,857.00",EA,17/06/2025,19/06/2025,,Clotrimazole Lozenges 10 mg 70 ct
826096,5010770,LA,100,,1000,"4,857.00",EA,24/06/2025,26/06/2025,,Clotrimazole Lozenges 10 mg 70 ct
826097,5010770,LA,100,,1000,"4,857.00",EA,01/07/2025,03/07/2025,,Clotrimazole Lozenges 10 mg 70 ct
821029,5010770,LA,100,,1000,"4,857.00",EA,09/07/2025,11/07/2025,,Clotrimazole Lozenges 10 mg 70 ct
820841,5010770,LA,100,,1000,"4,857.00",EA,22/07/2025,24/07/2025,,Clotrimazole Lozenges 10 mg 70 ct
810724,5010770,LA,100,,1000,"4,857.00",EA,29/07/2025,31/07/2025,,Clotrimazole Lozenges 10 mg 70 ct
811293,5010770,LA,100,,1000,"4,857.00",EA,05/08/2025,07/08/2025,,Clotrimazole Lozenges 10 mg 70 ct
810723,5010770,LA,100,,1000,"4,857.00",EA,19/08/2025,21/08/2025,,Clotrimazole Lozenges 10 mg 70 ct
810533,5010770,LA,100,,1000,"4,857.00",EA,26/08/2025,28/08/2025,,Clotrimazole Lozenges 10 mg 70 ct
807730,5010770,LA,100,,1000,"4,857.00",EA,10/09/2025,12/09/2025,,Clotrimazole Lozenges 10 mg 70 ct
799224,5010770,LA,100,,1000,"4,857.00",EA,24/09/2025,26/09/2025,,Clotrimazole Lozenges 10 mg 70 ct
